Lemma,Wortart,Deutsche Bedeutung,Englische Bedeutung,link,ipa,subst1_kw_hw_iw,struc,Substitution
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣ0ɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜ0a
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜ0¨
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜ0ɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,noɣa
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,noɣ¨
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,noɣɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣɣa
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣɣ¨
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣɣɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜɣa
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜɣ¨
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nɜɣɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,niθa
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,niθ¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,niθɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨θa
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨θ¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨θɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜθa
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜθ¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜθɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,niða
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nið¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,niðɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨ða
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨ð¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,n¨ðɜ
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜða
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜð¨
neiþa,,,,https://koeblergerhard.de/wikiling/?f=got&page=175,niθa,niθa,CVCV,nɜðɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nipa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nip¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nipɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨pa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨p¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨pɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜpa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜp¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜpɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,niwa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,niw¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,niwɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨wa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨w¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨wɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜwa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜw¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜwɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nima
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nim¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nimɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨ma
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨m¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨mɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜma
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜm¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜmɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nepa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nep¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nepɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨pa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨p¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨pɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜpa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜp¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜpɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,newa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,new¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,newɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨wa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨w¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨wɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜwa
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜw¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜwɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nema
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nem¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nemɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨ma
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨m¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,n¨mɜ
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜma
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜm¨
niba,"Pron., Konj.",,,https://koeblergerhard.de/wikiling/?f=got&page=175,nɪba,nɪba,CVCV,nɜmɜ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nipæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨pæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜpæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,niwæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨wæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜwæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nimæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨mæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜmæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nepæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨pæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜpæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,newæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨wæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜwæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nemæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,n¨mæ
nibai,"Pron., Konj.","doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen","not possibly, unless, except (Konj.), if not, but not in the case",https://koeblergerhard.de/wikiling/?f=got&page=175,nɪbɛ,nɪbɛ,CVCV,nɜmæ
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nota
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,not¨
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,notɜ
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nȣta
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nȣt¨
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nȣtɜ
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nɜta
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nɜt¨
nota,M.,"Achterdeck, Schiffshinterteil","afterdeck, stern (2), rear of a ship",https://koeblergerhard.de/wikiling/?f=got&page=177,nota,nota,CVCV,nɜtɜ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nunu
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nunȣ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nunɜ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nȣnu
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nȣnȣ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nȣnɜ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nɜnu
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nɜnȣ
nunu,Konj.,"demnach, daher, also","consequently, ergo, therefore, now then",https://koeblergerhard.de/wikiling/?f=got&page=177,nunu,nunu,CVCV,nɜnɜ
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nuta
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nut¨
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nutɜ
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nȣta
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nȣt¨
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nȣtɜ
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nɜta
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nɜt¨
nuta,M.,"Fänger, Fischer","capturer, catcher, fisher",https://koeblergerhard.de/wikiling/?f=got&page=177,nuta,nuta,CVCV,nɜtɜ
nyne,Num.,,,https://koeblergerhard.de/wikiling/?f=got&page=177,nyne,nyne,CVCV,nynn
nyne,Num.,,,https://koeblergerhard.de/wikiling/?f=got&page=177,nyne,nyne,CVCV,n¨nn
nyne,Num.,,,https://koeblergerhard.de/wikiling/?f=got&page=177,nyne,nyne,CVCV,nɜnn
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pæta
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pæt¨
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pætɜ
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pæna
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pæn¨
paida,F.,"Leibrock, Unterkleid, Rock","tunic, vest (N.), shirt",https://koeblergerhard.de/wikiling/?f=got&page=178,pɛda,pɛda,CVCV,pænɜ
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,papa
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,pap¨
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,papɜ
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,p¨pa
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,p¨p¨
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,p¨pɜ
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,pɜpa
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,pɜp¨
papa,M.,"Presbyter, Geistlicher",priest,https://koeblergerhard.de/wikiling/?f=got&page=178,papa,papa,CVCV,pɜpɜ
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pota
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pot¨
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,potɜ
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pȣta
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pȣt¨
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pȣtɜ
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pɜta
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pɜt¨
pauta,F.,Pfote,paw (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pɔta,pɔta,CVCV,pɜtɜ
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pika
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pik¨
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pikɜ
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,p¨ka
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,p¨k¨
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,p¨kɜ
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pɜka
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pɜk¨
peika,Sb.,Spitze,top (N.),https://koeblergerhard.de/wikiling/?f=got&page=179,pika,pika,CVCV,pɜkɜ
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,ræta
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,ræt¨
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,rætɜ
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,ræna
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,ræn¨
raida,F.,"Wagen, r-Rune","wagon, riding vehicle, name of r-rune",https://koeblergerhard.de/wikiling/?f=got&page=183,rɛda,rɛda,CVCV,rænɜ
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,raka
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rak¨
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rakɜ
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,r¨ka
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,r¨k¨
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,r¨kɜ
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rɜka
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rɜk¨
raka,Sb.,Sorge,"care (N.), sorrow (N.)",https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rɜkɜ
raka,F.,Rechen,rake (N.),https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,raka
raka,F.,Rechen,rake (N.),https://koeblergerhard.de/wikiling/?f=got&page=183,raka,raka,CVCV,rak¨
